FECHA;HORA;AUTOPISTA;BANDA y/o RAMAL;PK;CONDICIONES METEOROLÓGICAS;SUPERFICIE DE LA VIA;LESIONADOS;FALLECIDOS;TIPO DE SINIESTRO;MOTO;LVIANO;BUS;CAMION
15/8/2024;7;AU PERITO MORENO;ASCENDENTE;3800;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
15/8/2024;15;AU 25 DE MAYO;DESCENDENTE;2200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
15/8/2024;17;AU 25 DE MAYO;DESCENDENTE;5700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
17/8/2024;12;AU 25 DE MAYO;ASCENDENTE;3400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
18/8/2024;22;AU FRONDIZI;ASCENDENTE;3300;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
19/8/2024;6;TRANSICION RAMAL 3;RAMAL DE ENLACE;-;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
19/8/2024;7;AU FRONDIZI;DESCENDENTE;1400;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
20/8/2024;5;AV. LUGONES;DESCENDENTE;8700;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
20/8/2024;15;AU DELLEPIANE;ASCENDENTE;500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0
21/8/2024;9;AU 25 DE MAYO;ASCENDENTE;8700;LLUVIOSO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
21/8/2024;11;AU 25 DE MAYO;ASCENDENTE;700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
22/8/2024;3;AU 25 DE MAYO;DESCENDENTE;4100;LLUVIOSO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
22/8/2024;6;AU PERITO MORENO;ASCENDENTE;5400;LLUVIOSO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
24/8/2024;8;AV. CANTILO;ASCENDENTE;8700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
24/8/2024;10;AU ILLIA;DESCENDENTE;2700;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
24/8/2024;16;AV. LUGONES;DESCENDENTE;9200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
24/8/2024;18;AU ILLIA;DESCENDENTE;2700;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
24/8/2024;20;AU PERITO MORENO;ASCENDENTE;5400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
24/8/2024;21;AV. CANTILO;ASCENDENTE;9200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
24/8/2024;21;AU DELLEPIANE;ASCENDENTE;4300;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
26/8/2024;9;TRANSICION RAMAL 2;RAMAL DE ENLACE;-;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;1
26/8/2024;10;AU PERITO MORENO;ASCENDENTE;5600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
26/8/2024;17;AV. LUGONES;DESCENDENTE;4900;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;1;0;0
26/8/2024;23;AU DELLEPIANE;DESCENDENTE;2300;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
27/8/2024;14;AU ILLIA;ASCENDENTE;2400;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;1;0;0
27/8/2024;14;AU CAMPORA;DESCENDENTE;1400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
27/8/2024;18;AU PERITO MORENO;DESCENDENTE;1000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
28/8/2024;9;AU DELLEPIANE;ASCENDENTE;400;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;2
28/8/2024;13;AU DELLEPIANE;ASCENDENTE;3800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
28/8/2024;18;AU FRONDIZI;ASCENDENTE;1900;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
29/8/2024;12;AU 25 DE MAYO;DESCENDENTE;7500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;1
29/8/2024;12;AU FRONDIZI;ASCENDENTE;400;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
29/8/2024;14;AU FRONDIZI;ASCENDENTE;300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
29/8/2024;15;AU PERITO MORENO;DESCENDENTE;5600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
29/8/2024;16;AU FRONDIZI;DESCENDENTE;1400;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;4;0;0
29/8/2024;18;AU 25 DE MAYO;DESCENDENTE;1200;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
30/8/2024;7;AU 25 DE MAYO;DESCENDENTE;9200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
30/8/2024;8;AV. LUGONES;DESCENDENTE;8700;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
30/8/2024;13;AU DELLEPIANE;DESCENDENTE;3900;LLUVIOSO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1
30/8/2024;17;AU DELLEPIANE;ASCENDENTE;2500;LLUVIOSO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
31/8/2024;0;AU 25 DE MAYO;ASCENDENTE;9200;LLUVIOSO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
31/8/2024;1;TRANSICION RAMAL 3;RAMAL DE ENLACE;-;LLUVIOSO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
31/8/2024;10;AV. CANTILO;ASCENDENTE;10200;LLUVIOSO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
1/9/2024;7;AU PERITO MORENO;ASCENDENTE;4800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
1/9/2024;8;AU 25 DE MAYO;DESCENDENTE;7800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
2/9/2024;7;AU FRONDIZI;DESCENDENTE;2100;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
2/9/2024;10;PASEO DEL BAJO;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
2/9/2024;12;AU 25 DE MAYO;DESCENDENTE;4500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
3/9/2024;9;AV. LUGONES;DESCENDENTE;8700;BUENO;SECA;0;1;COLISION CON DOS O MAS VEHICULOS;1;1;0;1
4/9/2024;12;AU DELLEPIANE;ASCENDENTE;2800;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0
4/9/2024;14;AU DELLEPIANE;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
4/9/2024;14;AU DELLEPIANE;ASCENDENTE;2400;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
5/9/2024;12;AU PERITO MORENO;DESCENDENTE;5100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
5/9/2024;13;AU 25 DE MAYO;DESCENDENTE;3300;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
5/9/2024;18;AU 25 DE MAYO;DESCENDENTE;2300;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
5/9/2024;19;PASEO DEL BAJO;ASCENDENTE;4000;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;2;0;0;0
6/9/2024;8;AV. LUGONES;DESCENDENTE;9000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1
6/9/2024;13;AU 25 DE MAYO;DESCENDENTE;1900;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
7/9/2024;4;AU PERITO MORENO;DESCENDENTE;300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
7/9/2024;13;AU PERITO MORENO;ASCENDENTE;5400;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1
8/9/2024;4;DIST. DELLEPIANE;RAMAL 7;-;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
8/9/2024;5;AU FRONDIZI;DESCENDENTE;3000;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
8/9/2024;5;AU 25 DE MAYO;DESCENDENTE;6900;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
8/9/2024;12;AV. CANTILO;ASCENDENTE;9200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
8/9/2024;18;PASEO DEL BAJO;ASCENDENTE;4300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
9/9/2024;16;AU 25 DE MAYO;ASCENDENTE;3500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
10/9/2024;13;AV. LUGONES;DESCENDENTE;10000;BUENO;SECA;0;0;OBSTACULO NO FIJO;1;1;0;0
10/9/2024;14;AU 25 DE MAYO;ASCENDENTE;5700;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
11/9/2024;16;AU 25 DE MAYO;DESCENDENTE;0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
12/9/2024;17;AV. CANTILO;ASCENDENTE;9100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
12/9/2024;19;AU FRONDIZI;DESCENDENTE;2300;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
13/9/2024;8;AU PERITO MORENO;DESCENDENTE;5400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
13/9/2024;8;AU DELLEPIANE;ASCENDENTE;1000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
13/9/2024;9;AU PERITO MORENO;ASCENDENTE;300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
13/9/2024;16;AU ILLIA;ASCENDENTE;5100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
13/9/2024;17;TRANSICION RAMAL 3;RAMAL DE ENLACE;-;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
14/9/2024;18;AU 25 DE MAYO;ASCENDENTE;900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
16/9/2024;19;AU FRONDIZI;ASCENDENTE;3500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
16/9/2024;19;AU 25 DE MAYO;DESCENDENTE;0;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;1
17/9/2024;11;AU PERITO MORENO;ASCENDENTE;5400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0
17/9/2024;15;AU ILLIA;ASCENDENTE;2800;BUENO;SECA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
17/9/2024;17;AU 25 DE MAYO;DESCENDENTE;3400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
17/9/2024;17;AU FRONDIZI;DESCENDENTE;1700;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
18/9/2024;9;PASEO DEL BAJO;DESCENDENTE;4400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;1;2
18/9/2024;10;AU PERITO MORENO;ASCENDENTE;5400;BUENO;OTRA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
18/9/2024;14;AV. LUGONES;DESCENDENTE;4600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
18/9/2024;16;AU 25 DE MAYO;DESCENDENTE;200;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
19/9/2024;11;PASEO DEL BAJO;DESCENDENTE;4400;BUENO;SECA;3;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;3
19/9/2024;15;AU CAMPORA;DESCENDENTE;3500;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
19/9/2024;17;AU FRONDIZI;ASCENDENTE;3400;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
22/9/2024;19;AU DELLEPIANE;ASCENDENTE;4300;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
23/9/2024;12;AU FRONDIZI;ASCENDENTE;1500;BUENO;SECA;1;0;OBSTACULO NO FIJO;2;0;0;0
23/9/2024;16;AU 25 DE MAYO;DESCENDENTE;5900;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
24/9/2024;14;AU PERITO MORENO;ASCENDENTE;5300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
25/9/2024;14;AU DELLEPIANE;DESCENDENTE;2100;BUENO;SECA;2;0;COLISION CON OBSTACULO FIJO;0;1;0;0
26/9/2024;9;AV. LUGONES;DESCENDENTE;9500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
26/9/2024;9;AV. CANTILO;ASCENDENTE;7500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
26/9/2024;11;AV. LUGONES;DESCENDENTE;9900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
27/9/2024;14;AU 25 DE MAYO;ASCENDENTE;3500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
30/9/2024;7;AU DELLEPIANE;DESCENDENTE;1000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
30/9/2024;18;AU 25 DE MAYO;DESCENDENTE;1000;BUENO;SECA;0;1;COLISION CON OBSTACULO FIJO;1;0;0;0
2/10/2024;14;AU DELLEPIANE;ASCENDENTE;2700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
2/10/2024;14;AU ILLIA;ASCENDENTE;3600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
2/10/2024;14;DIST. 9 DE JULIO;RAMALES 1/1BIS;-;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;0;0;1
3/10/2024;16;AU 25 DE MAYO;DESCENDENTE;5300;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;1;0;0
3/10/2024;17;AU 25 DE MAYO;ASCENDENTE;9100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
4/10/2024;10;AU ILLIA;DESCENDENTE;3300;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;2;0;0
4/10/2024;13;AU CAMPORA;ASCENDENTE;1700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
4/10/2024;14;PTE. SCALABRINI ORTIZ;-;-;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
4/10/2024;20;AU DELLEPIANE;DESCENDENTE;4100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
5/10/2024;12;AU PERITO MORENO;ASCENDENTE;400;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;1
5/10/2024;12;AU DELLEPIANE;DESCENDENTE;3100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
6/10/2024;0;AU 25 DE MAYO;DESCENDENTE;2900;BUENO;SECA;3;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
7/10/2024;6;AU PERITO MORENO;ASCENDENTE;3400;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
8/10/2024;8;AU FRONDIZI;ASCENDENTE;1200;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
8/10/2024;11;AU 25 DE MAYO;DESCENDENTE;1200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
8/10/2024;16;AV. CANTILO;ASCENDENTE;10100;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
9/10/2024;10;AU DELLEPIANE;DESCENDENTE;3000;BUENO;SECA;0;1;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
9/10/2024;19;AU PERITO MORENO;DESCENDENTE;500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
10/10/2024;12;AV. CANTILO;ASCENDENTE;10000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
10/10/2024;15;AU 25 DE MAYO;DESCENDENTE;4600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
10/10/2024;15;AU DELLEPIANE;DESCENDENTE;2600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
10/10/2024;16;AU PERITO MORENO;DESCENDENTE;4200;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
11/10/2024;7;AU 25 DE MAYO;DESCENDENTE;1900;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;1;0;0;0
12/10/2024;3;AU DELLEPIANE;ASCENDENTE;1000;LLUVIOSO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
13/10/2024;23;AU FRONDIZI;DESCENDENTE;100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
14/10/2024;4;AU 25 DE MAYO;DESCENDENTE;0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
14/10/2024;13;AU PERITO MORENO;ASCENDENTE;5400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
14/10/2024;19;DIST. UDAONDO;-;-;LLUVIOSO;SECA;4;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
15/10/2024;11;AU DELLEPIANE;DESCENDENTE;4600;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1
15/10/2024;14;AU FRONDIZI;DESCENDENTE;2200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
15/10/2024;15;AU 25 DE MAYO;DESCENDENTE;5700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
15/10/2024;18;AU 25 DE MAYO;ASCENDENTE;700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
15/10/2024;23;AU FRONDIZI;DESCENDENTE;3000;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
16/10/2024;7;AU DELLEPIANE;ASCENDENTE;2000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
16/10/2024;8;AU PERITO MORENO;ASCENDENTE;5600;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
17/10/2024;7;AU 25 DE MAYO;ASCENDENTE;3500;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;1;0;0
17/10/2024;16;AV. LUGONES;DESCENDENTE;10000;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
17/10/2024;23;AU FRONDIZI;DESCENDENTE;1500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
18/10/2024;15;AU DELLEPIANE;ASCENDENTE;3600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1
19/10/2024;9;AU DELLEPIANE;ASCENDENTE;4300;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
19/10/2024;15;DIST. DELLEPIANE;RAMAL 5;-;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;1;0;0;0
19/10/2024;19;AU ILLIA;ASCENDENTE;6500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0
20/10/2024;3;AV. LUGONES;DESCENDENTE;9500;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
20/10/2024;7;AU ILLIA;DESCENDENTE;4200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
20/10/2024;17;AU ILLIA;ASCENDENTE;3700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
20/10/2024;20;AV. LUGONES;DESCENDENTE;6000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
21/10/2024;17;AV. LUGONES;DESCENDENTE;4500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
22/10/2024;9;AV. LUGONES;DESCENDENTE;9900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
22/10/2024;17;AU PERITO MORENO;DESCENDENTE;200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;2
23/10/2024;8;AU CAMPORA;ASCENDENTE;500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
23/10/2024;14;AU DELLEPIANE;ASCENDENTE;3400;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
23/10/2024;16;AU PERITO MORENO;ASCENDENTE;5300;BUENO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
24/10/2024;16;AU 25 DE MAYO;DESCENDENTE;8600;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
25/10/2024;12;AU DELLEPIANE;DESCENDENTE;4300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
25/10/2024;13;AU CAMPORA;DESCENDENTE;1500;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1
25/10/2024;15;AU FRONDIZI;DESCENDENTE;300;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
25/10/2024;18;AU DELLEPIANE;DESCENDENTE;500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;0;1;0
26/10/2024;1;AU DELLEPIANE;ASCENDENTE;4300;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
26/10/2024;4;AU 25 DE MAYO;DESCENDENTE;1200;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
26/10/2024;12;AU DELLEPIANE;DESCENDENTE;2400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
26/10/2024;14;AU PERITO MORENO;DESCENDENTE;4600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
27/10/2024;6;AV. CANTILO;ASCENDENTE;8600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
28/10/2024;10;AU 25 DE MAYO;ASCENDENTE;4700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
28/10/2024;13;AU DELLEPIANE;DESCENDENTE;2700;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;1
28/10/2024;17;AV. LUGONES;DESCENDENTE;8200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
29/10/2024;2;AU DELLEPIANE;ASCENDENTE;700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
29/10/2024;11;AU PERITO MORENO;ASCENDENTE;4800;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
